"2024 Form EIA-860 Data - Schedule 3, 'Fuel Switching Data' (Retired & Canceled Units Only)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN6,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,9.3,9.3,9.3,11,1950,6,2010,BLQ,BIT,,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN7,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.6,15.6,15.6,3,1958,6,2010,BLQ,BIT,Y,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN8,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,27.5,27.5,27.5,3,1970,6,2010,BLQ,BIT,Y,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
5033,Domtar Industries Inc,54103,Port Edwards Mill,WI,Wood,GEN4,RE,Petroleum Liquids,ST,Industrial Non-CHP,6,1.9,1.8,1.8,2,1930,3,2013,RFO,NG,,N,,,,,,,Y,Y,1.9, ,1.9, ,,,N,,,
56616,Clevelandcliffs Warren,54207,Clevelandcliffs Warren,OH,Trumbull,GEN2,RE,Other Gases,ST,Industrial CHP,7,7.5,7,7.1,3,1940,2,2018,OG,NG,Y,Y,NG,OG,,,,,N,N, , , , ,,,,,,
6738,Franklin Heating Station,54224,Franklin Heating Station,MN,Olmsted,DG6,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.4,2.3,2.4,1,1982,2,2021,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.2,2.2,2.3,2.3,1H,1H,Y,,Y,
6738,Franklin Heating Station,54224,Franklin Heating Station,MN,Olmsted,DG7,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.4,2.3,2.4,1,1982,1,2021,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.2,2.2,2.3,2.3,1H,1H,Y,,Y,
14928,Pfizer Inc,54236,Pfizer Groton Plant,CT,New London,TG 1,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,2.5,2.5,2.5,1,1948,1,2005,NG,RFO,,Y,NG,RFO,,,,,Y,Y,9.5, ,9.5, ,,,N,,,
14928,Pfizer Inc,54236,Pfizer Groton Plant,CT,New London,TG 2,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,2.5,2.5,2.5,1,1948,6,2015,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.5,2.5,2.5,2.5,6H,6H,Y,,Y,
17897,St Mary's Hospital,54262,Saint Marys Hospital Power Plant,MN,Olmsted,6,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.7,2.7,2.7,1,1989,5,2020,NG,DFO,Y,N,,,,,,,Y,Y,2.5,2.5,2.6,2.6,UNK,UNK,Y,,Y,
19541,University of North Carolina,54276,Univ of NC Chapel Hill Cogen Facility,NC,Orange,TG4,CN,Conventional Steam Coal,ST,Commercial CHP,5,24,20,20, , , , ,BIT,NG,,Y,,,,,,,,, , , , ,,,,,,
12986,Morton Salt Inc,54335,Morton Salt Rittman,OH,Wayne,GEN1,RE,Conventional Steam Coal,ST,Industrial CHP,7,1.5,1.5,1.5,10,1978,1,2015,BIT,NG,,Y,BIT,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENA,RE,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,10,1973,12,2024,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENB,RE,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,10,1973,12,2024,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENC,RE,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,1,1995,12,2024,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GEND,RE,Other Waste Biomass,ST,Industrial CHP,7,16,10,10,8,2009,12,2024,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
18028,State of Wisconsin,54406,Capitol Heat and Power,WI,Dane,1,RE,Natural Gas Steam Turbine,ST,Commercial Non-CHP,4,1.5,0.9,0.6,10,1963,5,2011,NG,DFO,Y,Y,BIT,NG,DFO,,,,N,N,0,0,0,0,,,Y,Y,,
18028,State of Wisconsin,54406,Capitol Heat and Power,WI,Dane,2,RE,Natural Gas Steam Turbine,ST,Commercial Non-CHP,4,1.5,1,0.6,5,1964,5,2011,NG,DFO,Y,Y,BIT,NG,DFO,,,,N,, , , , ,,,,,,
18028,State of Wisconsin,54408,UW Madison Charter Street Plant,WI,Dane,2,CN,Wood/Wood Waste Biomass,ST,Commercial CHP,5,22,12,22, , , , ,WDS,,Y,N,,,,,,,Y,Y,10, ,10, ,,,Y,,,
20541,Wheelabrator Environmental Systems,54529,Wheelabrator Ridge Energy,FL,Polk,0001,RE,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,45.5,47.1,47.1,3,1994,1,2019,WDS,TDF,Y,Y,WDS,TDF,LFG,,,,N,, , , , ,,,,,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,1,1936,4,2007,BLQ,NG,Y,Y,WDS,NG,OBL,,,,N,, , , , ,,,,,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,3.5,3.5,3.5,1,1941,4,2007,BLQ,NG,Y,Y,WDS,NG,OBL,,,,N,, , , , ,,,,,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,4,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,10,10,10,1,1949,6,2018,BLQ,WDS,Y,Y,WDS,NG,OBL,,,,N,, , , , ,,,,,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,5,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,6,5.7,5.7,1,1950,4,2007,BLQ,NG,,Y,,,,,,,Y,N, , , , ,,,,,,
65159,"BT Generation Holdings, LLC",54586,Tanner Street Generation,MA,Middlesex,TRENT,RE,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,57.9,58,58,10,2008,10,2024,NG,DFO,Y,N,,,,,,,Y,Y,58,58,58,58,1H,1H,Y,,Y,
65159,"BT Generation Holdings, LLC",54586,Tanner Street Generation,MA,Middlesex,V643,RE,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,65.5,58,58,10,1992,12,2007,NG,DFO,,N,,,,,,,Y,Y,74, ,74, ,,,Y,,Y,
65159,"BT Generation Holdings, LLC",54586,Tanner Street Generation,MA,Middlesex,VAX,RE,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,27.1,17,19,10,1992,10,2024,NG,DFO,Y,N,,,,,,,Y,Y,17,19,17,19,1H,1H,Y,,Y,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,1,RE,All Other,OT,Commercial CHP,5,0.9,0.8,0.8,3,1991,2,2014,OTH,NG,,Y,OBG,LFG,NG,,,,N,N, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,2,RE,All Other,OT,Commercial CHP,5,0.9,0.8,0.8,3,1991,4,2014,OTH,NG,,Y,OBG,LFG,NG,,,,N,N, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,3,RE,All Other,OT,Commercial CHP,5,0.9,0.8,0.8,3,1991,4,2014,OTH,NG,,Y,OBG,LFG,NG,,,,N,N, , , , ,,,,,,
13060,Mt Poso Cogeneration Co,54626,Mt Poso Cogeneration,CA,Kern,TG01,RE,Wood/Wood Waste Biomass,ST,IPP CHP,3,62,42.4,42.4,5,1989,11,2024,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
9210,International Paper Co-Riegelwood,54656,International Paper Riegelwood Mill,NC,Columbus,NO 1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7.8,8.3,12,1951,6,2022,BLQ,NG,Y,Y,BLQ,WDS,RFO,NG,,,Y,Y,7.5,7.5,7.5,7.5,UNK,UNK,N,,,
9210,International Paper Co-Riegelwood,54656,International Paper Riegelwood Mill,NC,Columbus,NO 2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,10,8.3,8.7,12,1955,7,2018,BLQ,NG,Y,Y,BLQ,WDS,RFO,NG,,,Y,Y,8,8,8,8,UNK,UNK,N,,,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,10,RE,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,2,1971,1,2017,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,2,RE,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,12,1967,1,2017,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,5,RE,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,12,1967,1,2017,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,6,RE,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,12,1967,1,2017,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,9,RE,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,2,1971,1,2017,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN1,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN10,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN11,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN12,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN13,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN14,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN15,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN16,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN17,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN18,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN19,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN2,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN20,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN21,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN22,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN23,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN24,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN25,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN26,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN27,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN28,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN29,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN3,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN30,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN31,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN32,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN33,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN34,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN4,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN5,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN6,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN7,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN8,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN9,RE,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,3,2023,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN1,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,3,3,3,1,1947,5,2020,NG,BIT,Y,Y,BIT,OBS,NG,WDS,,,N,N, , , , ,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN2,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,3,3,3,1,1956,5,2020,NG,BIT,Y,Y,BIT,OBS,NG,WDS,,,N,, , , , ,,,,,,
19528,University of Illinois,54780,University of Illinois Abbott Power Plt,IL,Champaign,T5,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,3,3,3,6,1955,12,2003,NG,BIT,N,N,NG,DFO,,,,,Y,Y,3,3,3,3,,,Y,,Y,
55932,Georgia-Pacific Brewton LLC,54789,Georgia-Pacific Brewton Mill,AL,Escambia,1TG,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,12.5, , ,10,1957,3,2017,BLQ,WDS,Y,Y,DFO,RFO,WDS,BLQ,,,Y,Y,12.5,12.5,12,12,6H,6H,Y,,,Y
19664,University of Washington,54809,University of Washington Power Plant,WA,King,TG2,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,5,5,5,1,1969,9,2022,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5,5,5,5,6H,6H,Y,Y,Y,
12619,Milwaukee Metro Sewerage Dist,54851,MMSD Jones Island Wastewater,WI,Milwaukee,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,17.5,13,15,1,1971,7,2013,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,13,13,13,13,1H,1H,Y,Y,Y,
11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,Middlesex,CTG1,RE,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,21.2,19,23,6,1995,4,2021,NG,DFO,Y,N,,,,,,,Y,Y,19,21,19,21,1H,1H,Y,Y,Y,
623,Anheuser-Busch Inc,54913,Anheuser-Busch Newark Brewery,NJ,Essex,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,6.5,6.5,6.5,6,1995,4,2004,NG,DFO,Y,Y,NG,OBG,,,,,Y,N,6, ,6, ,OVER,,Y,,Y,
623,Anheuser-Busch Inc,54913,Anheuser-Busch Newark Brewery,NJ,Essex,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,6.5,6.5,6.5,11,1995,4,2004,NG,DFO,Y,Y,NG,OBG,,,,,Y,N,6, ,6, ,OVER,,Y,,Y,
61919,Kimura Power LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT5,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,59,45, , , , , ,NG,DFO,Y,N,,,,,,,Y,N,29,29,29,29,1H,1H,Y,,,
61919,Kimura Power LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT6,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,59,45,59, , , , ,NG,DFO,Y,N,,,,,,,Y,N,29,29,29,29,1H,1H,Y,,,
61919,Kimura Power LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT7,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,59,45,59, , , , ,NG,DFO,Y,N,,,,,,,Y,N,29,29,29,29,1H,1H,Y,,,
61919,Kimura Power LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT8,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,59,45,59, , , , ,NG,DFO,Y,N,,,,,,,Y,,29,29,29,29,1H,1H,Y,,,
2671,Baconton Power LLC,55304,Baconton Power Plant,GA,Mitchell,CT4,RE,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.5,49,49,7,2000,1,2023,NG,DFO,Y,N,,,,,,,Y,Y,49,49,48.5,48.5,1H,1H,Y,Y,,
2671,Baconton Power LLC,55304,Baconton Power Plant,GA,Mitchell,CT6,RE,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.5,49,49,8,2000,1,2023,NG,DFO,Y,N,,,,,,,Y,Y,49,49,48.5,48.5,1H,1H,Y,Y,,
21191,Zion Energy LLC,55392,Zion Energy Center,IL,Lake,CTG4,IP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,198.9,152,181, , , , ,NG,DFO,,N,,,,,,,Y,N,152, ,160, ,,,Y,,,
21191,Zion Energy LLC,55392,Zion Energy Center,IL,Lake,CTG5,IP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,198.9,152,181, , , , ,NG,DFO,,N,,,,,,,Y,N,152, ,160, ,,,Y,,,
40192,Shady Hills Power Co LLC,55414,Shady Hills Generating Station,FL,Pasco,G401,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,259,200,220, , , , ,NG,,N,N,,,,,,,Y,Y, , , , ,,,Y,,,
40192,Shady Hills Power Co LLC,55414,Shady Hills Generating Station,FL,Pasco,G501,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,259,200,220, , , , ,NG,,N,N,,,,,,,Y,Y, , , , ,,,Y,,,
56608,Calpine Mid-Merit LLC,55524,York Energy Center,PA,York,CTG7,CN,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,120,120,120, , , , ,NG,DFO,N,N,,,,,,,Y,Y,120, ,120, ,,,Y,,,
19676,Valero Refining Co California,55852,Valero Refinery Cogeneration Unit 2,CA,Solano,GT 2,IP,Other Gases,GT,Industrial CHP,7,51,43.4,50, , , , ,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
8198,City of Harrisonburg - (VA),56006,Harrisonburg Power Plant,VA,Harrisonburg City,ST-1,RE,Natural Gas Steam Turbine,ST,Electric Utility,1,2.5,2.7,2.7,9,1997,6,2016,NG,DFO,,N,,,,,,,Y,Y,2.7,2.7,2.7,2.7,1H,1H,Y,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E1,RE,Other Waste Biomass,IC,Commercial CHP,5,0.8,0.8,0.8,2,1953,2,2008,OBG,LFG,,Y,NG,OBG,LFG,DFO,,,Y,Y,0.8, ,0.8, ,,,Y,,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E2,RE,Other Waste Biomass,IC,Commercial CHP,5,0.8,0.8,0.8,2,1953,2,2017,OBG,NG,Y,Y,NG,OBG,DFO,,,,Y,Y,0.8,0.8,0.8,0.8,1H,1H,N,,,
