date,plant_id,plant_name,state,region,FUEL_COST,QUANTITY
2024-01-01,60,Whelan Energy Center,NE,Midwest,1428.0,1429
2024-01-01,130,Cross,SC,South,2044.9,6107
2024-01-01,136,Seminole (FL),FL,South,2102.5,1245
2024-01-01,136,Seminole (FL),FL,South,2230.4,93
2024-01-01,492,South Plant (CO),CO,West,1871.8,1000
2024-01-01,492,South Plant (CO),CO,West,2590.4,1333
2024-01-01,546,Montville Station,CT,Northeast,,246
2024-01-01,562,Middletown,CT,Northeast,,246
2024-01-01,594,Indian River Generating Station,DE,South,,1786
2024-01-01,602,Brandon Shores,MD,South,,5759
2024-01-01,627,Bayboro,FL,South,2094.1,380
2024-01-01,666,J D Kennedy,FL,South,2005.7,165
2024-01-01,703,Bowen,GA,South,2215.8,5756
2024-01-01,715,McManus,GA,South,2370.6,970
2024-01-01,715,McManus,GA,South,3923.7,1354
2024-01-01,728,Yates,GA,South,2215.4,41
2024-01-01,728,Yates,GA,South,8198.7,63
2024-01-01,766,Waiau,HI,West,2038.0,16778
2024-01-01,766,Waiau,HI,West,2038.0,14524
2024-01-01,766,Waiau,HI,West,2016.7,16287
2024-01-01,883,Waukegan,IL,Midwest,,1145
2024-01-01,886,Fisk Street,IL,Midwest,,900
2024-01-01,889,Baldwin Energy Complex,IL,Midwest,,714
2024-01-01,983,Clifty Creek,IN,Midwest,1716.6,1071
2024-01-01,994,AES Petersburg,IN,Midwest,1870.4,724
2024-01-01,1001,Cayuga,IN,Midwest,1760.7,901
2024-01-01,1040,Whitewater Valley,IN,Midwest,1854.2,283
2024-01-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1836.0,4650
2024-01-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1803.6,5180
2024-01-01,1240,Gordon Evans Energy Center,KS,Midwest,1780.9,12016
2024-01-01,1241,La Cygne,KS,Midwest,1810.2,5388
2024-01-01,1248,Hutchinson Energy Center,KS,Midwest,1761.5,5400
2024-01-01,1295,Quindaro,KS,Midwest,1596.0,1049
2024-01-01,1295,Quindaro,KS,Midwest,1835.1,7563
2024-01-01,1305,McPherson 2,KS,Midwest,1847.2,6836
2024-01-01,1379,Shawnee,KY,South,1468.0,2468
2024-01-01,1384,Cooper,KY,South,1962.0,180
2024-01-01,1384,Cooper,KY,South,2212.0,362
2024-01-01,1393,R S Nelson,LA,South,1910.9,2670
2024-01-01,1554,Herbert A Wagner,MD,South,,23864
2024-01-01,1571,Chalk Point Power,MD,South,,4698
2024-01-01,1595,Kendall Square Station,MA,Northeast,,4761
2024-01-01,1660,Potter Station 2,MA,Northeast,1844.5,1309
2024-01-01,1710,J H Campbell,MI,Midwest,1744.6,1787
2024-01-01,1733,Monroe (MI),MI,Midwest,1696.6,8058
2024-01-01,1913,Inver Hills,MN,Midwest,1834.5,469
2024-01-01,2081,Northeast (MO),MO,Midwest,1772.4,30432
2024-01-01,2081,Northeast (MO),MO,Midwest,2781.3,55
2024-01-01,2098,Lake Road (MO),MO,Midwest,1807.4,14034
2024-01-01,2103,Labadie,MO,Midwest,1788.8,1749
2024-01-01,2107,Sioux,MO,Midwest,1737.7,2007
2024-01-01,2161,James River Power Station,MO,Midwest,1912.9,16690
2024-01-01,2167,New Madrid,MO,Midwest,1935.0,337
2024-01-01,2168,Thomas Hill,MO,Midwest,1795.6,2523
2024-01-01,2292,Sarpy County,NE,Midwest,1762.1,809
2024-01-01,2292,Sarpy County,NE,Midwest,1781.7,2051
2024-01-01,2364,Merrimack,NH,Northeast,,1044
2024-01-01,2480,Danskammer Generating Station,NY,Northeast,,40
2024-01-01,2706,Asheville,NC,South,1995.5,19739
2024-01-01,2718,G G Allen,NC,South,1936.8,1068
2024-01-01,2721,James E. Rogers Energy Complex,NC,South,2025.7,3155
2024-01-01,2823,Milton R Young,ND,Midwest,2000.0,11153
2024-01-01,2823,Milton R Young,ND,Midwest,2000.0,4209
2024-01-01,2828,Cardinal,OH,Midwest,,11845
2024-01-01,2832,Miami Fort,OH,Midwest,,20075
2024-01-01,2847,Tait Electric Generating Station,OH,Midwest,,441
2024-01-01,2876,Kyger Creek,OH,Midwest,1812.5,1445
2024-01-01,2936,Painesville,OH,Midwest,2078.8,16
2024-01-01,3096,Brunot Island,PA,Northeast,,76
2024-01-01,3130,Seward (PA),PA,Northeast,,3929
2024-01-01,3136,Keystone,PA,Northeast,,5584
2024-01-01,3149,TalenEnergy Montour,PA,Northeast,,1442
2024-01-01,3161,Eddystone Generating Station,PA,Northeast,,5595
2024-01-01,3264,W S Lee,SC,South,1952.2,2326
2024-01-01,3295,Urquhart,SC,South,2017.5,3578
2024-01-01,3297,Wateree,SC,South,2018.5,1611
2024-01-01,3297,Wateree,SC,South,1919.5,4841
2024-01-01,3298,Williams,SC,South,2032.5,1250
2024-01-01,3298,Williams,SC,South,2000.6,1252
2024-01-01,3399,Cumberland (TN),TN,South,1903.2,163
2024-01-01,3407,Kingston,TN,South,1729.3,3415
2024-01-01,3452,Lake Hubbard,TX,South,,15436
2024-01-01,3478,Wilkes,TX,South,1647.5,463
2024-01-01,3482,Jones,TX,South,2185.0,4642
2024-01-01,3485,Plant X,TX,South,1942.4,158
2024-01-01,3490,Graham,TX,South,,1591
2024-01-01,3492,Morgan Creek,TX,South,,7317
2024-01-01,3494,Permian Basin,TX,South,,1545
2024-01-01,3628,R W Miller,TX,South,1254.5,14786
2024-01-01,3631,Sam Rayburn,TX,South,1921.7,50
2024-01-01,3845,Transalta Centralia Generation,WA,West,,1638
2024-01-01,3935,John E Amos,WV,South,1501.9,6964
2024-01-01,3948,Mitchell (WV),WV,South,1831.6,5715
2024-01-01,3954,Mt Storm,WV,South,2100.9,1652
2024-01-01,4158,Dave Johnston,WY,West,3044.4,282
2024-01-01,4271,John P Madgett,WI,Midwest,1651.0,1210
2024-01-01,6017,Newton,IL,Midwest,,1869
2024-01-01,6018,East Bend,KY,South,2391.3,1795
2024-01-01,6030,Coal Creek,ND,Midwest,1792.2,857
2024-01-01,6034,Belle River,MI,Midwest,1751.7,598
2024-01-01,6035,Greenwood (MI),MI,Midwest,1730.6,574
2024-01-01,6041,H L Spurlock,KY,South,1683.0,180
2024-01-01,6041,H L Spurlock,KY,South,2148.0,721
2024-01-01,6046,DeBary,FL,South,1923.1,815
2024-01-01,6064,Nearman Creek,KS,Midwest,1848.4,11750
2024-01-01,6065,Iatan,MO,Midwest,1775.2,16180
2024-01-01,6068,Jeffrey Energy Center,KS,Midwest,1823.7,4920
2024-01-01,6068,Jeffrey Energy Center,KS,Midwest,1776.5,7605
2024-01-01,6073,Victor J Daniel Jr,MS,South,1913.7,1958
2024-01-01,6074,Greenwood (MO),MO,Midwest,1796.1,12310
2024-01-01,6076,Colstrip,MT,West,,2364
2024-01-01,6096,Nebraska City,NE,Midwest,1802.4,856
2024-01-01,6096,Nebraska City,NE,Midwest,1837.0,1239
2024-01-01,6096,Nebraska City,NE,Midwest,1803.6,1453
2024-01-01,6096,Nebraska City,NE,Midwest,1797.0,416
2024-01-01,6098,Big Stone,SD,Midwest,1804.2,6004
2024-01-01,6113,Gibson,IN,Midwest,1920.8,8426
2024-01-01,6124,McIntosh,GA,South,2187.1,4481
2024-01-01,6138,Flint Creek,AR,South,1726.5,4318
2024-01-01,6146,Martin Lake,TX,South,,2607
2024-01-01,6155,Rush Island,MO,Midwest,1727.5,5047
2024-01-01,6156,New Haven Harbor,CT,Northeast,,1429
2024-01-01,6165,Hunter,UT,West,2549.8,3507
2024-01-01,6166,Rockport,IN,Midwest,1838.9,9844
2024-01-01,6177,Coronado,AZ,West,2148.0,2731
2024-01-01,6179,Fayette Power Project,TX,South,1914.0,6692
2024-01-01,6183,San Miguel,TX,South,1896.0,787
2024-01-01,6204,Laramie River Station,WY,West,1867.2,1258
2024-01-01,6213,Merom,IN,Midwest,1832.0,1437
2024-01-01,6249,Winyah,SC,South,2064.8,4112
2024-01-01,6257,Scherer,GA,South,2086.3,3588
2024-01-01,6258,Wilson,GA,South,2176.6,1160
2024-01-01,6258,Wilson,GA,South,3767.6,1139
2024-01-01,6288,Healy,AK,West,2106.0,1414
2024-01-01,6481,Intermountain Power Project,UT,West,1831.6,5769
2024-01-01,6504,Maalaea,HI,West,2107.4,122119
2024-01-01,6641,Independence Steam Electric Station,AR,South,1943.5,2691
2024-01-01,7032,Gravel Neck,VA,South,1986.8,4495
2024-01-01,7146,Wading River,NY,Northeast,1801.0,7547
2024-01-01,7158,Woodsdale,OH,Midwest,2013.1,5224
2024-01-01,7203,South Fond Du Lac,WI,Midwest,1777.9,56
2024-01-01,7210,Cope,SC,South,1993.3,358
2024-01-01,7212,Darbytown,VA,South,1967.3,6394
2024-01-01,7213,Clover,VA,South,2043.5,1984
2024-01-01,7237,Angus Anson,SD,Midwest,1109.2,1002
2024-01-01,7343,George Neal South,IA,Midwest,1769.1,1449
2024-01-01,7343,George Neal South,IA,Midwest,1717.3,2713
2024-01-01,7764,MPC Generating,GA,South,,1216
2024-01-01,7805,Sherwood H Smith Jr Energy Complex,NC,South,1720.6,2904
2024-01-01,7805,Sherwood H Smith Jr Energy Complex,NC,South,1849.3,8528
2024-01-01,7805,Sherwood H Smith Jr Energy Complex,NC,South,1994.0,360
2024-01-01,7805,Sherwood H Smith Jr Energy Complex,NC,South,2042.5,15682
2024-01-01,7836,Marsh Run Generation Facility,VA,South,2033.5,2609
2024-01-01,7837,Louisa Generation Facility,VA,South,2106.1,155
2024-01-01,7838,Remington,VA,South,1984.5,3378
2024-01-01,7839,Ladysmith,VA,South,2007.5,4692
2024-01-01,7843,Pleasant Valley (MN),MN,Midwest,1715.3,566
2024-01-01,7848,Holden,MO,Midwest,1836.0,12266
2024-01-01,7872,Robert P Mone Plant,OH,Midwest,2016.4,208
2024-01-01,7925,Lakefield Junction,MN,Midwest,1852.8,202
2024-01-01,7964,Peno Creek,MO,Midwest,1848.4,4673
2024-01-01,7981,Mill Creek (SC),SC,South,2124.7,1487
2024-01-01,8027,Blue Lake,MN,Midwest,1698.2,316
2024-01-01,8042,Belews Creek,NC,South,1962.5,358
2024-01-01,8056,Waterford 1 & 2,LA,South,,634
2024-01-01,8063,DeCordova Steam Electric Station,TX,South,,381
2024-01-01,8224,North Valmy,NV,West,2685.0,817
2024-01-01,10017,WestRock-West Point Mill,VA,South,,2332
2024-01-01,10113,John B Rich Memorial Power Station,PA,Northeast,,637
2024-01-01,10202,Fernandina Beach Mill,FL,South,,759
2024-01-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,279
2024-01-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,130
2024-01-01,50296,Packaging Corp of America,TN,South,,885
2024-01-01,50776,Panther Creek Energy Facility,PA,Northeast,,99
2024-01-01,50776,Panther Creek Energy Facility,PA,Northeast,,1144
2024-01-01,50900,Covington Facility,VA,South,,87
2024-01-01,50951,Sunnyside Cogen Associates,UT,West,,528
2024-01-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,209
2024-01-01,51030,Ocean State Power,RI,Northeast,,1974
2024-01-01,52019,Doswell Energy Center,VA,South,,11905
2024-01-01,52087,Elizabeth River Power Station,VA,South,2408.2,4913
2024-01-01,54101,Georgia-Pacific Cedar Springs,GA,South,,10837
2024-01-01,54324,Ocean State Power II,RI,Northeast,,1974
2024-01-01,54537,Ferndale Generating Station,WA,West,2435.0,10474
2024-01-01,54634,St Nicholas Cogen Project,PA,Northeast,,1071
2024-01-01,54646,Kalaeloa Cogen Plant,HI,West,,442
2024-01-01,54832,Brandywine Power Facility,MD,South,,1073
2024-01-01,54844,Gordonsville Energy LP,VA,South,2036.1,400
2024-01-01,55164,Bluegrass Generating Station,KY,South,1706.6,3
2024-01-01,55164,Bluegrass Generating Station,KY,South,2089.1,1194
2024-01-01,55204,Kinmundy,IL,Midwest,2104.3,2909
2024-01-01,55228,Greenville Electric Generating Station,OH,Midwest,2124.4,208
2024-01-01,55247,"Darby Power, LLC",OH,Midwest,,319
2024-01-01,55304,Baconton Power Plant,GA,South,,140
2024-01-01,55340,Dell Power Station,AR,South,2044.5,4179
2024-01-01,55348,Troy Energy LLC,OH,Midwest,,1994
2024-01-01,55375,Astoria Energy,NY,Northeast,,28367
2024-01-01,55381,Commonwealth Chesapeake,VA,South,,1429
2024-01-01,55391,RockGen Energy Center,WI,Midwest,1742.9,1075
2024-01-01,55392,Zion Energy Center,IL,Midwest,,484
2024-01-01,55409,Calhoun Energy Center,AL,South,1978.4,8238
2024-01-01,55645,Blue Spruce Energy Center,CO,West,1865.0,11204
2024-01-01,55661,Newington Energy Center,NH,Northeast,,20000
2024-01-01,55690,Bethlehem Power Plant,PA,Northeast,,1981
2024-01-01,56407,West County Energy Center,FL,South,2075.0,11192
2024-01-01,56456,Plum Point Energy Station,AR,South,,1937
2024-01-01,56456,Plum Point Energy Station,AR,South,,2916
2024-01-01,56798,Kleen Energy Systems Project,CT,Northeast,,24981
2024-01-01,56799,Greenland Energy Center,FL,South,2036.4,136
2024-01-01,56807,Bear Garden,VA,South,1973.9,3310
2024-01-01,56908,Dave Gates Generating Station,MT,West,2032.4,11569
2024-01-01,56964,Bayonne Energy Center,NJ,Northeast,,1205
2024-01-01,60387,Invenergy Nelson Expansion LLC,IL,Midwest,,4782
2024-02-01,54,J K Smith,KY,South,2169.0,719
2024-02-01,130,Cross,SC,South,2108.5,5370
2024-02-01,136,Seminole (FL),FL,South,2337.2,58
2024-02-01,136,Seminole (FL),FL,South,2244.0,1605
2024-02-01,492,South Plant (CO),CO,West,2590.4,953
2024-02-01,546,Montville Station,CT,Northeast,,22
2024-02-01,562,Middletown,CT,Northeast,,22
2024-02-01,602,Brandon Shores,MD,South,,4136
2024-02-01,627,Bayboro,FL,South,2180.8,743
2024-02-01,641,Gulf Clean Energy Center,FL,South,2096.0,6750
2024-02-01,666,J D Kennedy,FL,South,2092.7,322
2024-02-01,715,McManus,GA,South,2456.1,329
2024-02-01,715,McManus,GA,South,4049.1,461
2024-02-01,728,Yates,GA,South,2279.9,14
2024-02-01,728,Yates,GA,South,8249.7,22
2024-02-01,766,Waiau,HI,West,2093.7,12346
2024-02-01,766,Waiau,HI,West,2093.7,16649
2024-02-01,766,Waiau,HI,West,2060.7,17701
2024-02-01,886,Fisk Street,IL,Midwest,,498
2024-02-01,889,Baldwin Energy Complex,IL,Midwest,,1964
2024-02-01,983,Clifty Creek,IN,Midwest,2068.6,714
2024-02-01,994,AES Petersburg,IN,Midwest,1954.0,717
2024-02-01,1001,Cayuga,IN,Midwest,2082.5,1079
2024-02-01,1040,Whitewater Valley,IN,Midwest,2024.8,75
2024-02-01,1082,Walter Scott Jr Energy Center,IA,Midwest,2074.6,6073
2024-02-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1777.9,2857
2024-02-01,1167,Muscatine Plant #1,IA,Midwest,2458.3,881
2024-02-01,1240,Gordon Evans Energy Center,KS,Midwest,1905.5,4963
2024-02-01,1241,La Cygne,KS,Midwest,1970.9,7166
2024-02-01,1248,Hutchinson Energy Center,KS,Midwest,1890.8,2224
2024-02-01,1295,Quindaro,KS,Midwest,1713.2,432
2024-02-01,1295,Quindaro,KS,Midwest,1970.2,3114
2024-02-01,1305,McPherson 2,KS,Midwest,1983.1,2815
2024-02-01,1379,Shawnee,KY,South,2063.0,1753
2024-02-01,1384,Cooper,KY,South,2212.0,180
2024-02-01,1571,Chalk Point Power,MD,South,,2770
2024-02-01,1660,Potter Station 2,MA,Northeast,1189.4,116
2024-02-01,1710,J H Campbell,MI,Midwest,1962.6,2680
2024-02-01,1733,Monroe (MI),MI,Midwest,1946.0,5450
2024-02-01,1913,Inver Hills,MN,Midwest,1964.7,138
2024-02-01,2081,Northeast (MO),MO,Midwest,1843.8,5619
2024-02-01,2081,Northeast (MO),MO,Midwest,2938.5,10
2024-02-01,2103,Labadie,MO,Midwest,2034.6,705
2024-02-01,2107,Sioux,MO,Midwest,2013.3,1853
2024-02-01,2161,James River Power Station,MO,Midwest,1964.4,1513
2024-02-01,2167,New Madrid,MO,Midwest,2168.4,180
2024-02-01,2292,Sarpy County,NE,Midwest,1894.0,608
2024-02-01,2292,Sarpy County,NE,Midwest,1871.7,240
2024-02-01,2480,Danskammer Generating Station,NY,Northeast,,3
2024-02-01,2721,James E. Rogers Energy Complex,NC,South,2175.4,1788
2024-02-01,2817,Leland Olds,ND,Midwest,2078.1,3785
2024-02-01,2823,Milton R Young,ND,Midwest,1957.1,106
2024-02-01,2823,Milton R Young,ND,Midwest,1957.1,186
2024-02-01,2847,Tait Electric Generating Station,OH,Midwest,,358
2024-02-01,2876,Kyger Creek,OH,Midwest,2090.1,718
2024-02-01,2936,Painesville,OH,Midwest,1844.4,14
2024-02-01,3096,Brunot Island,PA,Northeast,,38
2024-02-01,3130,Seward (PA),PA,Northeast,,1233
2024-02-01,3130,Seward (PA),PA,Northeast,,1965
2024-02-01,3136,Keystone,PA,Northeast,,900
2024-02-01,3149,TalenEnergy Montour,PA,Northeast,,360
2024-02-01,3161,Eddystone Generating Station,PA,Northeast,,2811
2024-02-01,3298,Williams,SC,South,2048.8,358
2024-02-01,3298,Williams,SC,South,2097.1,1069
2024-02-01,3399,Cumberland (TN),TN,South,1998.0,488
2024-02-01,3407,Kingston,TN,South,2044.0,1138
2024-02-01,3452,Lake Hubbard,TX,South,,4533
2024-02-01,3459,Sabine,TX,South,1951.7,100
2024-02-01,3478,Wilkes,TX,South,2096.8,136
2024-02-01,3485,Plant X,TX,South,2440.7,47
2024-02-01,3490,Graham,TX,South,,468
2024-02-01,3492,Morgan Creek,TX,South,,2149
2024-02-01,3494,Permian Basin,TX,South,,453
2024-02-01,3631,Sam Rayburn,TX,South,2394.5,15
2024-02-01,3845,Transalta Centralia Generation,WA,West,,467
2024-02-01,3935,John E Amos,WV,South,2093.2,5357
2024-02-01,3948,Mitchell (WV),WV,South,2120.4,7144
2024-02-01,3954,Mt Storm,WV,South,2109.3,2966
2024-02-01,4158,Dave Johnston,WY,West,2206.2,161
2024-02-01,4271,John P Madgett,WI,Midwest,1764.3,893
2024-02-01,6018,East Bend,KY,South,2088.2,5749
2024-02-01,6030,Coal Creek,ND,Midwest,1768.4,214
2024-02-01,6034,Belle River,MI,Midwest,1942.0,4810
2024-02-01,6035,Greenwood (MI),MI,Midwest,2477.0,8
2024-02-01,6046,DeBary,FL,South,1999.4,1596
2024-02-01,6068,Jeffrey Energy Center,KS,Midwest,1936.0,5037
2024-02-01,6073,Victor J Daniel Jr,MS,South,2100.7,710
2024-02-01,6074,Greenwood (MO),MO,Midwest,1814.6,6140
2024-02-01,6076,Colstrip,MT,West,,1508
2024-02-01,6090,Sherburne County,MN,Midwest,1923.0,1084
2024-02-01,6096,Nebraska City,NE,Midwest,1797.0,232
2024-02-01,6113,Gibson,IN,Midwest,2101.7,2674
2024-02-01,6138,Flint Creek,AR,South,1742.8,179
2024-02-01,6139,Welsh,TX,South,2004.7,3194
2024-02-01,6146,Martin Lake,TX,South,,1385
2024-02-01,6155,Rush Island,MO,Midwest,1905.3,2697
2024-02-01,6156,New Haven Harbor,CT,Northeast,,1072
2024-02-01,6179,Fayette Power Project,TX,South,2098.0,3870
2024-02-01,6183,San Miguel,TX,South,1968.0,118
2024-02-01,6204,Laramie River Station,WY,West,2153.0,4858
2024-02-01,6213,Merom,IN,Midwest,1847.8,727
2024-02-01,6249,Winyah,SC,South,2154.1,1429
2024-02-01,6258,Wilson,GA,South,2251.7,394
2024-02-01,6258,Wilson,GA,South,3896.4,387
2024-02-01,6288,Healy,AK,West,2139.0,1304
2024-02-01,6504,Maalaea,HI,West,2618.7,155
2024-02-01,6504,Maalaea,HI,West,2152.8,77904
2024-02-01,6772,Hugo,OK,South,2032.8,1601
2024-02-01,6823,D B Wilson,KY,South,2143.2,2383
2024-02-01,7032,Gravel Neck,VA,South,2317.9,714
2024-02-01,7146,Wading River,NY,Northeast,1764.3,577
