Year,MinTemp,MaxTemp,Precipitation,ReferenceET,City_ID
2013,9.482931,16.975122,572.1,935.29,263
2014,8.956767,15.719042,685.68,847.75,263
2015,8.989534,15.880466,591.42,834.94,263
2016,8.9546175,15.943744,317.1,872.31,263
2017,7.49074,15.308165,550.98,783.02,263
2018,7.7155614,15.202658,485.94,818.98,263
1980,13.462104,18.65817,716.7,1083.57,264
1981,13.606548,18.673342,803.28,1080.62,264
1982,13.729177,18.81915,873.72,1021.02997,264
1983,13.368329,18.364574,1015.74,928.88,264
1984,12.964754,17.890028,920.16,959.98,264
1985,13.589287,18.532959,787.38,1021.94,264
1986,13.708083,19.02589,581.64,1099.13,264
1987,14.579863,19.902575,763.74,1147.65,264
1988,13.873879,18.669508,847.56,981.15,264
1989,13.911369,18.336657,624.3,940.88,264
1990,14.609919,19.656301,645.06,1102.52,264
1991,14.407589,19.412931,567.12,1119.84,264
1992,13.877678,18.999918,751.62,1112.36,264
1993,13.583287,18.677809,691.68,1048.1,264
1994,14.637589,19.542465,688.86,1170.32,264
1995,14.19022,19.26548,500.34,1210.58,264
1996,13.828852,18.38011,952.2,1089.48,264
1997,15.018713,20.033535,452.4,1161.67,264
1998,15.453918,20.521753,734.34,1151.74,264
1999,15.144384,20.112494,700.68,1157.33,264
2000,14.106967,20.171503,688.08,1185.0,264
2001,14.409863,20.71263,442.38,1278.27,264
2002,15.119863,21.080492,469.5,1277.95,264
2003,14.487232,20.150438,906.54,1115.54,264
2004,15.087567,20.780546,557.88,1211.61,264
2005,14.661725,20.238905,673.62,1153.79,264
2006,15.208493,20.814465,522.96,1175.84,264
2007,14.430082,20.520878,626.52,1035.58,264
2008,13.601421,19.782269,604.68,1110.33,264
2009,14.611315,20.417671,667.5,1080.76,264
2010,14.653616,20.635069,776.4,1069.43,264
2011,13.66652,19.515644,716.28,927.1,264
2012,13.907514,19.436913,591.0,939.75,264
2013,16.033617,21.262438,510.12,1254.19,264
2014,15.177398,20.015808,717.42,1047.76,264
2015,15.297589,20.54148,604.8,1042.59,264
2016,15.113143,20.561285,661.92,1115.4,264
2017,14.2223015,20.41715,628.68,1051.74,264
2018,14.294384,20.206493,621.66,1116.01,264
1980,9.314262,17.079317,546.0,671.3,265
1981,9.969123,17.42422,731.04,676.23,265
1982,10.034466,17.566685,500.58,684.44,265
1983,9.626356,17.101068,951.83997,568.04,265
1984,9.602651,16.354645,754.38,572.08,265
1985,9.786685,17.133562,513.24,643.36,265
1986,9.851835,17.972767,421.56,706.89,265
1987,9.950411,18.191917,629.04,713.29,265
1988,10.027569,17.334097,694.02,632.25,265
1989,10.295398,17.169397,618.54,630.39,265
1990,10.208713,17.851095,521.52,686.12,265
1991,10.04674,17.96178,614.94,628.44,265
1992,9.619207,17.619919,570.48,593.73,265
1993,9.633726,17.275753,442.44,621.09,265
1994,10.847616,18.531862,533.64,797.16,265
1995,10.764466,19.048904,338.88,809.6,265
1996,10.184618,17.527431,731.88,690.62,265
1997,10.861397,18.997946,369.54,771.72,265
1998,11.214603,19.358301,650.22003,717.62,265
1999,11.3547125,19.530247,582.24,690.63,265
2000,10.801284,18.931885,536.27997,623.0,265
2001,11.17126,19.45789,406.44,656.68,265
2002,11.554931,20.170246,445.98,726.68,265
2003,10.872822,18.462193,930.9,643.74,265
2004,11.168197,19.686886,548.16003,794.61,265
2005,10.9356985,18.988466,624.54,747.67,265
2006,10.992658,19.638329,711.12,820.88,265
2007,11.812328,20.101068,724.08,754.52,265
2008,11.041421,19.730875,526.68,678.26,265
2009,10.208192,18.56937,597.3,676.98,265
2010,10.419068,19.080383,567.72,724.95,265
2011,10.265261,18.629753,557.52,821.67,265
2012,7.4310656,18.552923,419.64,818.79,265
2013,7.2433977,20.526411,480.36002,763.38,265
2014,6.9452877,19.177177,686.04,789.34,265
2015,7.187973,19.353945,579.6,778.52,265
2016,8.18142,20.136831,519.54,827.14,265
2017,12.031836,19.91526,674.7,816.03,265
2018,11.839726,20.086493,490.02,858.96,265
1980,4.2955737,12.27653,503.76,632.51,266
1981,4.7363286,12.325671,626.1,661.73,266
1982,4.752274,12.474082,500.88,655.56,266
1983,4.2305207,11.864932,865.98,532.41,266
1984,4.2044535,11.057158,787.86,520.68,266
1985,4.3147674,11.783425,482.4,574.89,266
1986,4.3752875,12.801699,371.16,646.2,266
1987,4.616356,13.358329,485.76,648.56,266
1988,4.7025685,12.024836,705.83997,546.21,266
1989,4.8858905,11.940766,567.12,552.04,266
1990,4.7628765,12.700384,553.08,606.52,266
1991,4.4932055,12.882521,518.16003,620.71,266
1992,4.093087,12.434426,545.4,609.51,266
1993,4.053507,11.965698,425.64,563.68,266
1994,5.274822,13.341836,441.6,690.59,266
1995,5.0150685,13.941726,283.2,738.93,266
1996,4.567022,12.343962,757.44,607.18,266
1997,5.1971507,13.926466,345.66,726.58,266
1998,5.5717263,13.796931,581.82,617.89,266
1999,5.476274,14.0167675,540.6,660.07,266
2000,4.324071,14.159891,449.52,718.27997,266
2001,4.286849,14.759699,447.84,757.81,266
2002,4.561479,15.030493,441.48,774.58,266
2003,4.3808217,13.684795,965.22,664.4,266
2004,4.6217213,14.564836,522.72,729.45,266
2005,4.2655344,13.985425,580.8,684.24,266
2006,5.0570683,14.633232,746.22003,677.16,266
2007,4.572329,14.333781,732.12,668.83,266
2008,3.6914754,13.787923,585.48,660.42,266
2009,4.4050684,14.049342,499.68,647.29,266
2010,4.4310684,14.328328,652.02,608.71,266
2011,3.9294245,13.210439,768.77997,660.95,266
2012,3.6850274,13.438825,426.84,705.72,266
2013,6.745589,15.002548,421.32,788.79,266
2014,6.2570686,13.94211,729.42,771.94,266
2015,6.3758354,14.0236435,638.34,759.01,266
2016,6.8514752,14.671257,447.66,797.62,266
2017,6.4253974,14.578357,685.38,749.09,266
2018,6.3528495,14.481671,546.0,765.73,266
1980,2.718306,13.207048,126.54,741.36,27
1981,3.2537534,12.923781,149.82,745.76,27
1982,3.5484655,13.212575,130.5,792.46,27
1983,2.8698905,12.413534,216.59999,732.31,27
1984,2.6477597,12.138307,246.96,747.9,27
1985,3.1045206,12.388741,404.28,717.24,27
1986,3.0255616,12.894411,206.7,733.33,27
1987,3.8079453,13.875206,177.78,774.79,27
1988,3.4803824,12.655983,258.12,707.4,27
1989,4.2279725,12.909945,197.88,737.68,27
1990,3.8371234,13.615424,233.22,726.06,27
1991,3.701151,13.421699,204.72,753.38,27
1992,3.0938523,12.481312,249.24,651.35,27
1993,3.205178,12.724958,231.6,714.78,27
1994,4.1372876,13.797124,207.96,719.26,27
1995,3.521452,13.093863,282.66,747.27,27
1996,3.3763936,12.847322,275.82,729.11,27
1997,3.9389863,14.013672,184.74,817.46,27
1998,4.592055,14.529562,286.56,752.36,27
1999,4.6381917,14.111013,250.98,797.66,27
2000,3.3713663,15.83489,223.14,855.46,27
2001,3.7047944,15.642439,210.72,840.87,27
2002,3.566274,15.617097,215.52,793.55,27
2003,3.6167397,15.340685,277.56,832.17,27
2004,3.1921585,15.516529,176.52,864.17,27
2005,3.5075068,15.294931,141.48,858.57,27
2006,4.2957263,16.073862,134.94,844.01,27
2007,3.745452,15.054329,335.34,758.89,27
2008,3.0759017,14.83153,206.81999,856.8,27
2009,3.6121643,15.527672,160.14,812.67,27
2010,3.319452,15.447179,152.28,817.7,27
2011,3.4300272,14.797069,215.82,960.48,27
2012,3.4209292,14.409536,204.6,957.86,27
2013,6.0292325,15.606876,176.22,971.14,27
2014,5.5071507,14.698959,335.04,917.99,27
2015,5.885781,15.086302,189.72,923.56,27
2016,5.960656,15.197978,239.1,959.88,27
2017,5.660219,14.745506,251.76,909.49,27
2018,5.1247673,14.682165,287.4,891.21,27
1980,2.237459,9.750683,538.32,709.74,28
1981,2.3533423,9.266548,501.3,682.78,28
1982,2.4165478,9.175836,342.6,704.26,28
1983,1.9256438,8.915397,619.02,643.52,28
1984,1.739918,8.235329,671.46,629.97,28
1985,2.33663,9.486932,601.62,668.62,28
1986,2.2219179,9.434357,485.16,699.46,28
1987,2.7417808,10.595726,429.12,727.86,28
1988,2.5693169,9.341229,538.62,682.87,28
1989,2.5886028,8.752,528.0,580.62,28
1990,2.7415617,9.935972,617.28,698.82,28
1991,2.7760823,9.98463,445.92,705.19,28
1992,2.2936065,9.411557,523.44,655.23,28
1993,2.3928494,9.52874,528.06,694.62,28
1994,2.85,10.292932,480.3,710.58,28
1995,2.5449862,9.994191,467.1,732.4,28
1996,2.0765574,9.652405,493.26,703.84,28
1997,2.953918,10.842055,351.18,737.77,28
1998,3.1716166,11.716987,511.2,757.27,28
1999,2.8407946,11.000219,553.14,752.11,28
2000,2.20653,11.3192625,530.46,804.0,28
2001,2.4036984,11.470164,414.24,761.9,28
2002,2.760411,12.248164,464.22,757.66,28
2003,2.5804384,11.166219,726.66,713.21,28
2004,2.7657652,11.407705,481.74,771.55,28
2005,2.660082,10.25285,503.63998,672.08,28
2006,3.158685,11.382137,518.34,744.62,28
2007,2.578274,10.193835,810.77997,667.99,28
2008,1.678224,9.751449,464.52,712.05,28
2009,2.7534246,10.978055,410.94,695.46,28
2010,2.7637808,11.255453,430.32,708.99,28
2011,2.419315,10.2923565,466.2,689.7,28
2012,2.395164,9.636448,658.08,670.12,28
2013,3.4046574,11.851288,630.78,757.87,28
2014,2.9183285,10.987233,508.86002,689.15,28
2015,3.039452,12.039644,458.94,755.01,28
2016,3.1995902,12.612486,419.76,787.49,28
2017,3.159315,11.71326,583.92,747.58,28
2018,3.1822467,11.28548,636.9,730.13,28
1980,-7.098934,4.022049,650.34,581.4,29
1981,-6.4317265,3.7996438,889.62,558.4,29
1982,-6.967863,3.0694246,641.1,536.11,29
1983,-7.7891507,2.8452878,663.18,543.3,29
1984,-6.9814205,3.4240708,830.76,572.65,29
1985,-7.1424384,3.671863,848.33997,561.45,29
1986,-7.538521,3.4582467,714.0,554.45,29
1987,-7.0400004,4.538192,603.84,577.18,29
1988,-6.4628687,4.002186,614.4,560.05,29
1989,-6.276904,3.371123,566.22,556.9,29
1990,-6.746493,4.6339455,558.6,616.12,29
1991,-6.6582193,4.067041,472.98,607.96,29
1992,-7.2597,3.6867485,626.52,585.6,29
1993,-6.602411,3.9618354,467.82,589.09,29
1994,-6.214301,4.2356715,552.36,606.26,29
1995,-6.5399456,3.7392876,565.92,589.49,29
1996,-6.761612,4.4691257,672.3,610.78,29
1997,-6.81474,3.9552603,544.86,601.17,29
1998,-5.5015616,5.643151,641.76,646.03,29
1999,-5.6053147,5.162904,503.94,615.45,29
2000,-6.7396445,5.3450546,462.72,641.05,29
2001,-6.1966577,5.7697806,613.8,640.92,29
2002,-6.863397,6.3190956,482.7,665.14,29
2003,-6.4295893,5.712082,727.02,613.02997,29
2004,-7.3059564,5.2580056,576.12,633.4,29
2005,-6.3056164,5.296904,678.48,580.67,29
2006,-6.074192,6.7720003,641.64,659.59,29
2007,-6.491918,6.277644,677.52,651.64,29
2008,-6.7244806,5.7203,553.92,640.72,29
2009,-5.8913155,6.615479,469.26,608.89,29
2010,-6.032959,7.606137,611.4,666.71,29
2011,-6.147288,6.016822,618.66,640.26,29
2012,-5.500273,5.562022,704.46,637.4,29
2013,-6.2427125,6.85411,581.88,667.96,29
2014,-5.6572328,6.3824935,678.77997,612.48,29
2015,-6.2211504,6.972822,490.62,640.39,29
2016,-5.74765,7.1925955,632.34,669.03,29
2017,-5.778767,6.517781,687.12,610.23,29
2018,-5.6574793,6.2471504,898.14,609.21,29
1980,2.8789072,12.20082,184.8,785.19,33
1981,3.2419453,11.744164,193.14,741.16,33
1982,3.5765479,12.107369,213.9,761.63,33
1983,2.7882192,11.392602,286.5,699.74,33
1984,2.5805738,10.917869,278.4,710.8,33
1985,2.9475615,11.471589,355.14,710.83,33
1986,3.0619178,11.727562,301.2,703.66,33
1987,3.710274,12.906466,243.84,732.96,33
1988,3.6050546,11.641831,325.5,688.77,33
1989,4.188082,11.792603,248.28,701.95,33
1990,4.2331233,12.648,280.44,754.63,33
1991,4.044219,12.391535,242.52,755.92,33
1992,3.3145902,11.382378,317.04,667.95,33
1993,3.4363563,11.514493,310.8,704.07,33
1994,4.1746025,12.71241,296.58,762.07,33
1995,3.73863,11.88822,327.24,764.58,33
1996,3.3854644,11.730382,385.98,732.29,33
1997,4.345041,13.223261,257.58,771.89,33
1998,4.951726,13.7376995,286.86002,742.78,33
1999,4.6603837,13.001836,262.26,743.54,33
2000,3.2395904,14.574153,363.72,776.07,33
2001,3.486,14.412603,248.4,763.7,33
2002,3.808822,14.526164,302.04,755.36,33
2003,3.606137,14.118109,324.24,723.25,33
2004,0.3114208,14.301831,246.42,806.49,33
2005,0.6739178,13.437287,305.82,793.22,33
2006,1.5093424,14.382932,246.18001,801.59,33
2007,2.3129041,13.805754,386.28,769.06,33
2008,1.3996994,13.498798,356.34,780.33,33
2009,0.9006302,14.044905,222.96,747.59,33
2010,0.645452,14.03959,247.74,784.79,33
2011,0.7847124,13.18663,257.22,839.36,33
2012,1.0224044,12.534918,268.86,839.25,33
2013,3.1141646,14.275534,275.64,894.37,33
2014,2.846274,13.38537,362.76,851.82,33
2015,3.4971232,14.34874,204.84,909.66,33
2016,3.1346176,14.182979,301.92,900.31,33
2017,2.9925206,13.7699175,314.28,869.12,33
2018,3.2482464,13.731452,509.4,890.4,33
1980,2.8313935,12.526968,352.56,749.41,34
1981,3.0341368,11.734383,561.3,678.45,34
1982,3.0937533,12.008549,411.9,715.69,34
1983,2.5955892,11.563617,476.7,668.98,34
1984,2.5981967,11.090737,554.34,682.37,34
1985,2.7081096,11.972274,494.16,706.73,34
1986,2.651918,12.094767,420.48,700.14,34
1987,3.1665754,13.275562,398.34,722.1,34
1988,3.2074044,12.006666,500.94,675.84,34
1989,3.6697533,11.867014,476.4,628.21,34
1990,3.3859725,12.884767,485.76,730.01,34
1991,3.385178,12.732273,435.3,713.69,34
1992,2.721093,11.842349,575.28,647.47003,34
1993,2.951452,11.790165,535.08,653.28,34
1994,3.5047398,12.832576,453.9,695.16,34
1995,3.1077807,12.037261,455.52,662.75,34
1996,2.6450274,11.886284,532.26,676.63,34
1997,3.3299725,13.337589,342.24,717.6,34
1998,3.8990138,13.837863,471.9,710.97,34
1999,3.9509313,13.370137,475.02,710.11,34
2000,2.7571585,14.795765,462.30002,762.75,34
2001,2.9878902,14.834383,426.54,751.88,34
2002,3.1636713,15.197206,423.72,754.89,34
2003,3.5303285,14.454576,527.64,707.04,34
2004,2.8086884,14.676148,420.3,769.58,34
2005,3.1088219,13.917863,619.8,735.06,34
2006,3.5932329,15.084301,403.86002,756.7,34
2007,3.7498903,14.5720825,655.44,735.47003,34
2008,2.9467213,13.963196,585.3,737.11,34
2009,3.0452878,14.822849,361.44,703.79,34
2010,2.8961644,15.130521,477.66,748.31,34
2011,3.0283012,14.331672,380.16,747.81,34
2012,2.7993445,13.41164,565.8,719.64,34
2013,2.3528767,16.160877,537.3,777.22003,34
2014,2.3992054,15.540603,476.82,745.99,34
2015,2.7125206,16.234657,347.1,783.68,34
2016,2.541776,16.474016,623.1,794.66,34
2017,2.6476438,15.743535,472.91998,747.55,34
2018,3.126822,15.458878,798.89996,743.47,34
1980,1.907869,10.802486,514.02,680.59,36
1981,2.2970684,10.486521,659.76,676.4,36
1982,2.40263,10.902959,332.76,695.72,36
1983,1.8852328,10.500137,670.38,642.54,36
1984,1.5550274,9.510273,570.72003,599.68,36
1985,1.9483289,10.593643,521.64,641.65,36
1986,1.9433699,11.239972,341.16,688.59,36
1987,2.3319178,12.302439,514.5,697.86,36
1988,2.3835247,10.641148,448.2,598.52,36
1989,2.5763013,10.179589,561.48,552.18,36
1990,2.600685,11.203452,681.54,624.58,36
1991,2.4860547,11.61104,302.88,676.2,36
1992,1.8713115,10.587841,570.6,588.81,36
1993,1.843726,10.573644,489.36002,665.55,36
1994,2.5821917,11.4355345,528.24,689.71,36
1995,2.5683837,11.956082,410.16,734.01,36
1996,2.2219946,10.763716,745.02,640.74,36
1997,2.6219726,12.19211,340.5,691.48,36
1998,3.145726,12.510274,550.2,662.94,36
1999,3.1192055,12.096247,515.34,663.3,36
2000,1.9979235,13.0466385,411.06,765.75,36
2001,2.080411,12.8322735,587.16,736.71,36
2002,2.4332602,13.372219,589.14,740.91,36
2003,2.1381643,11.923151,705.3,669.4,36
2004,2.2817214,12.813934,468.06,756.12,36
2005,2.2352054,12.364055,517.5,726.91,36
2006,3.0727944,13.285808,526.44,743.94,36
2007,2.9226575,12.911425,450.54,723.71,36
2008,1.9584973,12.423578,382.56,732.14,36
2009,2.6715617,12.763178,398.88,687.4,36
2010,2.6063013,12.684712,660.3,676.94,36
2011,2.2581644,11.54137,508.8,668.42,36
2012,2.278306,11.615,472.74,674.71,36
2013,3.5288494,13.641616,756.12,730.2,36
2014,3.1101916,12.616932,513.48,709.22,36
2015,3.224959,12.906301,496.62,710.59,36
2016,3.371612,13.670192,444.3,767.45,36
2017,2.7849588,12.191233,561.83997,742.09,36
2018,2.4436438,11.738657,789.3,708.52,36
1980,4.185246,13.116448,450.6,746.92,37
1981,4.7387123,12.861452,512.94,744.86,37
1982,5.0230136,13.137206,376.44,737.39,37
1983,4.433151,12.4949045,582.66,700.55,37
1984,4.0198636,11.558169,517.98,662.93,37
1985,4.4255614,12.517698,569.7,696.39,37
1986,4.5773973,13.159479,332.4,750.18,37
1987,5.426822,14.472082,362.4,801.95,37
1988,4.775082,12.275328,700.32,665.92,37
1989,5.1252875,12.301014,429.96,641.49,37
1990,5.4329042,13.254603,783.66,722.68,37
1991,5.273726,13.659179,369.84,768.62,37
1992,4.7222404,12.783388,563.94,693.46,37
1993,4.493096,12.58696,445.32,745.63,37
1994,5.5328765,13.59926,491.46,765.45,37
1995,5.116767,13.931288,409.02,828.73,37
1996,4.7438526,12.621066,603.0,720.18,37
1997,5.6126847,14.275699,314.64,808.76,37
1998,5.973863,14.685425,496.91998,766.95,37
1999,5.793507,14.510028,380.82,801.81,37
2000,5.3236065,14.539317,407.1,846.08,37
2001,5.480877,14.68833,518.64,810.23,37
2002,5.5647397,15.034685,547.86,806.27,37
2003,5.3301916,13.976576,754.62,738.6,37
2004,5.4866667,15.206094,405.72,834.32,37
2005,5.604521,15.007699,494.4,822.63,37
2006,6.4489317,15.639068,378.72,844.81,37
2007,6.511342,15.213944,447.54,802.49,37
2008,5.369344,14.463524,387.78,787.93,37
2009,5.960603,15.063972,423.36002,748.24,37
2010,5.676137,14.947206,469.68,762.07,37
2011,5.4687943,14.028576,494.82,792.93,37
2012,5.1514754,13.712924,575.58,782.29,37
2013,7.275808,15.847945,738.48,833.59,37
2014,6.917671,14.873698,535.8,837.28,37
2015,6.9003015,14.999699,464.52,817.81,37
2016,7.146257,15.572842,431.94,851.62,37
2017,6.9121094,15.033452,592.08,831.0,37
2018,6.417781,14.633891,695.7,811.53,37
1980,5.9021583,14.016995,485.28,663.04,38
1981,6.3393693,13.72937,573.24,636.25,38
1982,6.1895614,14.007014,321.6,685.42,38
1983,5.8068767,13.45622,661.8,593.81,38
1984,5.6646724,12.656831,673.98,616.88,38
1985,6.098822,13.537315,640.14,638.83,38
1986,6.109726,14.286877,339.54,677.29,38
1987,6.5012326,14.99526,447.0,676.99,38
1988,6.4082236,13.489044,637.14,586.84,38
1989,6.6161914,13.163726,508.56,588.85,38
1990,6.8769593,14.011534,730.38,621.44,38
1991,6.663014,14.375836,420.96,641.25,38
1992,6.1357923,13.852733,555.24,592.26,38
1993,6.3470683,13.806465,561.66,642.92,38
1994,7.0625205,14.593315,400.02,708.32,38
1995,6.812603,14.8104105,394.5,699.84,38
1996,6.6721587,14.0959015,368.7,639.31,38
1997,7.412411,15.258849,357.24,690.03,38
1998,7.6573696,15.713096,447.18,660.93,38
1999,7.6026573,15.293151,434.04,652.52,38
2000,6.757377,16.28224,454.68,773.94,38
2001,6.666109,16.0717,505.80002,724.49,38
2002,6.9156165,16.761835,364.5,771.71,38
2003,6.6173425,15.267781,812.33997,652.4,38
2004,5.4386888,16.443579,521.76,768.73,38
2005,5.7005477,15.617453,595.08,741.73,38
2006,6.387397,16.921179,499.86,812.7,38
2007,7.064548,16.361917,558.72,752.57,38
2008,6.388279,16.010765,445.44,805.58,38
2009,6.052493,16.026001,409.5,713.61,38
2010,5.8874516,16.320766,362.88,720.69,38
2011,5.805945,15.519534,331.56,750.88,38
2012,6.0443716,15.318825,533.58,764.02,38
2013,6.739863,17.09704,797.16,784.45,38
2014,6.5959177,16.494411,444.06,799.79,38
2015,7.1541095,16.937754,399.96,834.2,38
2016,7.323087,17.342459,450.96,867.72003,38
2017,7.222932,16.783451,660.84,825.17,38
2018,6.879945,16.365618,607.92,810.61,38
1980,2.703634,13.842542,125.88,901.36,39
1981,2.6301918,13.222877,115.98,894.22003,39
1982,3.2016163,14.125644,87.54,902.1,39
1983,2.5158904,13.195945,176.04,841.03,39
1984,1.8598361,12.69888,124.8,849.64,39
1985,2.4376712,13.272438,204.9,829.71,39
1986,2.5209863,13.376273,133.92,871.2,39
1987,3.4840276,14.632795,140.04001,875.16003,39
1988,2.9891257,13.338498,152.94,835.36,39
1989,3.3398905,13.55863,112.68,795.12,39
1990,3.4282467,14.569014,124.98,843.29,39
1991,3.0444384,14.250219,91.619995,869.01,39
1992,2.911366,13.577978,138.3,820.85,39
1993,2.6546028,13.315424,181.8,808.56,39
1994,3.7053149,14.235535,209.64,840.13,39
1995,2.7195342,13.679371,149.16,868.24,39
1996,2.939918,13.270574,197.58,857.14,39
1997,3.3291233,14.612959,144.0,888.49,39
1998,4.48937,15.453205,114.0,917.68,39
1999,4.587863,15.091507,145.08,973.3,39
2000,3.4198635,15.244809,134.64,932.64,39
2001,3.7896163,15.261945,113.159996,900.45,39
2002,4.368274,15.368685,198.42,899.06,39
2003,3.9620001,15.054083,151.08,950.19,39
2004,4.1006284,15.378689,122.4,978.64,39
2005,4.019973,15.1416445,136.5,947.67,39
2006,4.8297534,16.010054,121.14,974.49,39
2007,4.569233,15.437096,181.02,902.6,39
2008,3.800328,15.138169,146.16,975.11,39
2009,4.6032877,16.049726,116.340004,953.98,39
2010,4.4131236,15.412877,149.7,940.17,39
2011,3.8167398,14.467562,224.58,1062.93,39
2012,3.799481,14.573552,170.28,1092.34,39
2013,5.820575,16.00652,80.34,1097.61,39
2014,5.354521,15.169863,169.14,1060.74,39
2015,5.80726,15.289068,169.8,1077.25,39
2016,5.652623,15.373279,142.44,1077.04,39
2017,5.560466,15.29274,155.34,1054.85,39
2018,5.534,14.948465,235.26,1077.76,39
1980,9.663005,18.426094,517.14,817.58,97
1981,10.034164,18.876987,466.32,845.49,97
1982,10.407617,19.051918,569.46,819.11,97
1983,10.341206,19.090437,525.66,784.35,97
1984,9.440382,17.331612,668.28,674.15,97
1985,10.002685,17.63841,532.14,696.3,97
1986,10.128713,18.693808,293.46,811.12,97
1987,10.5859995,18.808739,510.18,792.77,97
1988,10.61,18.67489,530.76,771.26,97
1989,10.905178,18.322548,532.14,744.06,97
1990,10.721534,18.418055,734.94,758.84,97
1991,10.330575,18.434465,493.44,777.39,97
1992,10.31858,18.724072,446.88,871.96,97
1993,10.40222,18.176876,705.36,817.67,97
1994,11.474274,19.19874,786.78,874.99,97
1995,10.887342,19.137232,433.68,860.88,97
1996,10.702323,18.0403,682.26,747.66,97
1997,11.265644,19.335371,304.32,827.38,97
1998,11.875644,19.519314,834.3,810.65,97
1999,11.603725,19.459288,424.74,883.6,97
2000,10.080983,19.015684,758.94,897.23,97
2001,10.302028,19.278793,445.68,921.41003,97
2002,9.132411,19.628822,397.14,886.79,97
2003,8.955644,17.94915,840.96,721.37,97
2004,9.203825,19.454481,669.18,829.56,97
2005,9.282438,19.11989,558.06,832.83,97
2006,10.0570135,19.54767,481.44,778.46,97
2007,9.947397,19.607151,512.64,723.21,97
2008,9.665,19.406666,513.66,762.3,97
2009,9.217178,19.081205,701.4,774.04,97
2010,9.374055,18.883451,635.58,757.16,97
2011,9.41885,18.503672,610.56,750.28,97
2012,9.778197,18.892624,513.3,741.08,97
2013,10.1195345,19.329973,457.02,772.37,97
2014,11.595972,19.75811,659.4,945.94,97
2015,11.2516165,19.36041,502.2,904.77997,97
2016,11.7062025,19.811037,944.33997,888.69,97
2017,11.623617,20.185123,553.56,918.6,97
2018,11.29074,19.970932,598.56,958.83,97
1980,9.148196,17.203661,665.4,803.47,99
1981,9.602164,17.578056,432.06,867.19,99
1982,9.753233,17.662905,680.16003,843.04,99
1983,9.764301,17.30789,769.14,889.18,99
1984,9.031393,15.9187155,749.64,823.99,99
1985,9.647671,16.631973,530.58,885.09,99
1986,9.962082,17.95948,466.14,993.69,99
1987,10.066712,17.929287,571.26,887.04,99
1988,9.974836,17.36612,633.66,858.34,99
1989,9.937836,16.985836,611.4,804.31,99
1990,10.113234,17.730438,712.26,833.63,99
1991,9.623452,17.640657,395.7,829.06,99
1992,9.348634,17.623962,560.28,857.55,99
1993,9.068466,17.046602,607.08,797.02,99
1994,10.296767,18.393671,517.68,877.7,99
1995,9.905178,18.5463,566.28,917.24,99
1996,9.388005,17.128525,838.44,803.97,99
1997,10.316383,18.754383,296.46,924.37,99
1998,10.446274,18.363068,845.7,824.96,99
1999,10.52126,18.64874,575.7,895.0,99
2000,9.008142,18.08104,709.5,907.46,99
2001,8.99252,18.375343,465.12,906.29,99
2002,9.530247,18.800932,514.2,913.61,99
2003,9.358,17.12663,990.12,797.09,99
2004,9.840328,18.474098,694.74,925.3,99
2005,9.744,17.927835,577.62,847.34,99
2006,10.529862,18.481892,523.38,858.54,99
2007,10.3992605,18.476631,478.32,903.61,99
2008,9.647787,18.128416,579.54,805.89,99
2009,9.843315,18.125423,533.04,788.1,99
2010,9.721835,17.987123,520.86,753.02,99
2011,9.600246,17.665068,811.02,823.48,99
2012,9.904153,17.73828,380.4,876.21,99
2013,10.52663,19.183014,513.24,903.02,99
2014,10.537479,18.665974,657.18,829.33,99
2015,10.399096,18.415369,570.48,782.14,99
2016,10.8057375,18.76552,726.66003,841.34,99
2017,10.823315,19.126356,473.46,952.37,99
2018,10.719589,18.824932,665.04,961.35,99
